ID = KBED	TMP ¡ F
1-1-2010 0:56 EST	26.1
1-1-2010 1:56 EST	26.1
1-1-2010 2:47 EST	24.8
1-1-2010 2:54 EST	24.8
1-1-2010 2:56 EST	25
1-1-2010 3:04 EST	24.8
1-1-2010 3:56 EST	25
1-1-2010 4:56 EST	24.1
1-1-2010 5:56 EST	25
1-1-2010 6:56 EST	25
1-1-2010 7:56 EST	26.1
1-1-2010 8:56 EST	26.1
1-1-2010 9:20 EST	26.6
1-1-2010 9:35 EST	26.6
1-1-2010 9:56 EST	28
1-1-2010 10:56 EST	28.9
1-1-2010 11:56 EST	30.9
1-1-2010 12:56 EST	32
1-1-2010 13:56 EST	33.1
1-1-2010 14:32 EST	33.8
1-1-2010 14:56 EST	33.1
1-1-2010 15:05 EST	33.8
1-1-2010 15:56 EST	33.1
1-1-2010 16:46 EST	33.8
1-1-2010 16:56 EST	33.1
1-1-2010 17:06 EST	33.8
1-1-2010 17:18 EST	33.8
1-1-2010 17:30 EST	33.8
1-1-2010 17:56 EST	32
1-1-2010 18:56 EST	32
1-1-2010 19:26 EST	32
1-1-2010 19:34 EST	32
1-1-2010 19:44 EST	32
1-1-2010 19:56 EST	32
1-1-2010 20:07 EST	32
1-1-2010 20:30 EST	32
1-1-2010 20:56 EST	32
1-1-2010 21:35 EST	30.2
1-1-2010 21:56 EST	30.9
1-1-2010 22:06 EST	30.2
1-1-2010 22:13 EST	30.2
1-1-2010 22:22 EST	30.2
1-1-2010 22:34 EST	30.2
1-1-2010 22:45 EST	30.2
1-1-2010 22:52 EST	30.2
1-1-2010 22:56 EST	30
1-1-2010 23:12 EST	30.2
1-1-2010 23:31 EST	30.2
1-1-2010 23:45 EST	30.2
1-1-2010 23:53 EST	30.2
1-1-2010 23:56 EST	30
1-2-2010 0:56 EST	28.9
1-2-2010 1:56 EST	28
1-2-2010 2:56 EST	27
1-2-2010 3:03 EST	26.6
1-2-2010 3:13 EST	26.6
1-2-2010 3:28 EST	26.6
1-2-2010 3:44 EST	26.6
1-2-2010 3:48 EST	26.6
1-2-2010 3:56 EST	26.1
1-2-2010 4:12 EST	26.6
1-2-2010 4:32 EST	24.8
1-2-2010 4:56 EST	25
1-2-2010 5:18 EST	24.8
1-2-2010 5:56 EST	25
1-2-2010 6:04 EST	24.8
1-2-2010 6:23 EST	24.8
1-2-2010 6:37 EST	24.8
1-2-2010 6:56 EST	25
1-2-2010 7:05 EST	24.8
1-2-2010 7:56 EST	26.1
1-2-2010 8:03 EST	26.6
1-2-2010 8:15 EST	26.6
1-2-2010 8:56 EST	26.1
1-2-2010 9:56 EST	27
1-2-2010 10:03 EST	26.6
1-2-2010 10:34 EST	26.6
1-2-2010 10:42 EST	26.6
1-2-2010 10:52 EST	26.6
1-2-2010 10:56 EST	27
1-2-2010 11:03 EST	28.4
1-2-2010 11:45 EST	28.4
1-2-2010 11:56 EST	28
1-2-2010 12:03 EST	28.4
1-2-2010 12:38 EST	28.4
1-2-2010 12:48 EST	28.4
1-2-2010 12:56 EST	28
1-2-2010 13:23 EST	28.4
1-2-2010 13:34 EST	28.4
1-2-2010 13:38 EST	28.4
1-2-2010 13:45 EST	28.4
1-2-2010 13:56 EST	28.9
1-2-2010 14:03 EST	28.4
1-2-2010 14:10 EST	28.4
1-2-2010 14:42 EST	28.4
1-2-2010 14:52 EST	28.4
1-2-2010 14:56 EST	28
1-2-2010 15:23 EST	28.4
1-2-2010 15:56 EST	28.9
1-2-2010 16:36 EST	28.4
1-2-2010 16:44 EST	28.4
1-2-2010 16:56 EST	28
1-2-2010 17:07 EST	28.4
1-2-2010 17:33 EST	26.6
1-2-2010 17:56 EST	26.1
1-2-2010 18:05 EST	26.6
1-2-2010 18:21 EST	24.8
1-2-2010 18:30 EST	24.8
1-2-2010 18:42 EST	24.8
1-2-2010 18:56 EST	24.1
1-2-2010 19:04 EST	24.8
1-2-2010 19:28 EST	24.8
1-2-2010 19:56 EST	23
1-2-2010 20:56 EST	24.1
1-2-2010 21:56 EST	23
1-2-2010 22:45 EST	23
1-2-2010 22:56 EST	21.9
1-2-2010 23:08 EST	21.2
1-2-2010 23:56 EST	19
1-3-2010 0:05 EST	19.4
1-3-2010 0:17 EST	19.4
1-3-2010 0:40 EST	17.6
1-3-2010 0:56 EST	18
1-3-2010 1:15 EST	17.6
1-3-2010 1:48 EST	17.6
1-3-2010 1:56 EST	17.1
1-3-2010 2:35 EST	17.6
1-3-2010 2:56 EST	16
1-3-2010 3:09 EST	15.8
1-3-2010 3:22 EST	15.8
1-3-2010 3:56 EST	16
1-3-2010 4:30 EST	15.8
1-3-2010 4:43 EST	15.8
1-3-2010 4:54 EST	15.8
1-3-2010 4:56 EST	16
1-3-2010 5:22 EST	15.8
1-3-2010 5:35 EST	15.8
1-3-2010 5:56 EST	15.1
1-3-2010 6:56 EST	15.1
1-3-2010 7:56 EST	16
1-3-2010 8:56 EST	17.1
1-3-2010 9:08 EST	17.6
1-3-2010 9:32 EST	17.6
1-3-2010 9:56 EST	18
1-3-2010 10:11 EST	19.4
1-3-2010 10:31 EST	19.4
1-3-2010 10:38 EST	19.4
1-3-2010 10:56 EST	19.9
1-3-2010 11:15 EST	21.2
1-3-2010 11:56 EST	24.1
1-3-2010 12:56 EST	27
1-3-2010 13:56 EST	26.1
1-3-2010 14:09 EST	26.6
1-3-2010 14:17 EST	26.6
1-3-2010 14:34 EST	24.8
1-3-2010 14:41 EST	24.8
1-3-2010 14:56 EST	25
1-3-2010 15:03 EST	24.8
1-3-2010 15:13 EST	24.8
1-3-2010 15:27 EST	26.6
1-3-2010 15:56 EST	26.1
1-3-2010 16:56 EST	27
1-3-2010 17:56 EST	27
1-3-2010 18:27 EST	26.6
1-3-2010 18:56 EST	28
1-3-2010 19:56 EST	28
1-3-2010 20:04 EST	28.4
1-3-2010 20:56 EST	28.9
1-3-2010 21:56 EST	28.9
1-3-2010 22:56 EST	28.9
1-3-2010 23:56 EST	28.9
1-4-2010 0:56 EST	28.9
1-4-2010 1:56 EST	28.9
1-4-2010 2:56 EST	28
1-4-2010 3:56 EST	27
1-4-2010 4:56 EST	26.1
1-4-2010 5:56 EST	26.1
1-4-2010 6:56 EST	23
1-4-2010 7:56 EST	21.9
1-4-2010 8:56 EST	26.1
1-4-2010 9:56 EST	28.9
1-4-2010 10:56 EST	30
1-4-2010 11:56 EST	32
1-4-2010 12:56 EST	32
1-4-2010 13:56 EST	33.1
1-4-2010 14:56 EST	32
1-4-2010 15:56 EST	32
1-4-2010 16:56 EST	30.9
