ID = KBED	TMP ¡ F
1-2-2008 0:56 EST	28
1-2-2008 1:56 EST	28
1-2-2008 2:56 EST	28
1-2-2008 3:56 EST	27
1-2-2008 4:56 EST	24.1
1-2-2008 5:45 EST	28.4
1-2-2008 5:56 EST	28
1-2-2008 6:45 EST	28.4
1-2-2008 6:56 EST	28.9
1-2-2008 7:56 EST	30
1-2-2008 8:56 EST	30
1-2-2008 9:56 EST	28.9
1-2-2008 10:14 EST	28.4
1-2-2008 10:56 EST	28.9
1-2-2008 11:03 EST	28.4
1-2-2008 11:39 EST	28.4
1-2-2008 11:56 EST	28.9
1-2-2008 12:56 EST	28.9
1-2-2008 13:56 EST	28
1-2-2008 14:56 EST	27
1-2-2008 15:56 EST	24.1
1-2-2008 16:56 EST	21.9
1-2-2008 17:56 EST	19
1-2-2008 18:56 EST	16
1-2-2008 19:56 EST	12.9
1-2-2008 20:56 EST	10
1-2-2008 21:56 EST	9
1-2-2008 22:56 EST	8.1
1-2-2008 23:56 EST	8.1
1-3-2008 0:56 EST	8.1
1-3-2008 1:56 EST	7
1-3-2008 2:56 EST	6.1
1-3-2008 3:56 EST	5
1-3-2008 4:56 EST	5
1-3-2008 5:56 EST	3.9
1-3-2008 6:56 EST	3.9
1-3-2008 7:56 EST	3.9
1-3-2008 8:56 EST	5
1-3-2008 9:56 EST	6.1
1-3-2008 10:56 EST	8.1
1-3-2008 11:56 EST	9
1-3-2008 12:56 EST	10.9
1-3-2008 13:56 EST	10.9
1-3-2008 14:56 EST	12
1-3-2008 15:56 EST	10.9
1-3-2008 16:56 EST	10
1-3-2008 17:56 EST	8.1
1-3-2008 18:56 EST	7
1-3-2008 19:56 EST	6.1
1-3-2008 20:56 EST	5
1-3-2008 21:56 EST	1.9
1-3-2008 22:56 EST	-0.9
1-3-2008 23:56 EST	-0.9
1-4-2008 0:56 EST	-0.9
1-4-2008 1:56 EST	-0.9
1-4-2008 2:56 EST	1
1-4-2008 3:56 EST	5
1-4-2008 4:56 EST	3.9
1-4-2008 5:56 EST	5
1-4-2008 6:56 EST	6.1
1-4-2008 7:56 EST	6.1
1-4-2008 8:56 EST	12.9
1-4-2008 9:56 EST	18
1-4-2008 10:56 EST	19.9
1-4-2008 11:56 EST	21.9
1-4-2008 12:56 EST	26.1
1-4-2008 13:56 EST	27
1-4-2008 14:56 EST	28.9
1-4-2008 15:56 EST	28.9
1-4-2008 16:56 EST	27
1-4-2008 17:56 EST	26.1
1-4-2008 18:56 EST	26.1
1-4-2008 19:56 EST	27
1-4-2008 20:56 EST	27
1-4-2008 21:56 EST	27
1-4-2008 22:56 EST	26.1
1-4-2008 23:56 EST	25
1-5-2008 0:56 EST	24.1
1-5-2008 1:56 EST	21.9
1-5-2008 2:56 EST	19
1-5-2008 3:56 EST	18
1-5-2008 4:56 EST	21
1-5-2008 5:56 EST	19.9
1-5-2008 6:56 EST	21
1-5-2008 7:56 EST	21.9
1-5-2008 8:56 EST	21.9
1-5-2008 9:56 EST	28.9
1-5-2008 10:56 EST	34
1-5-2008 11:56 EST	36
1-5-2008 12:56 EST	37
