ID = KBED	TMP ¡ F
1-1-2003 0:55 EST	37.4
1-1-2003 1:55 EST	39.2
1-1-2003 2:55 EST	39.2
1-1-2003 3:55 EST	41
1-1-2003 4:55 EST	39.2
1-1-2003 5:55 EST	39.2
1-1-2003 6:55 EST	39.2
1-1-2003 7:55 EST	37.4
1-1-2003 8:55 EST	37.4
1-1-2003 9:55 EST	39.2
1-1-2003 10:55 EST	41
1-1-2003 11:55 EST	41
1-1-2003 12:55 EST	41
1-1-2003 13:55 EST	39.2
1-1-2003 14:55 EST	37.4
1-1-2003 15:40 EST	37.4
1-1-2003 15:55 EST	35.6
1-1-2003 16:55 EST	35.6
1-1-2003 17:55 EST	33.8
1-1-2003 18:05 EST	33.8
1-1-2003 18:55 EST	33.8
1-1-2003 19:20 EST	33.8
1-1-2003 19:40 EST	33.8
1-1-2003 19:55 EST	33.8
1-1-2003 20:55 EST	35.6
1-1-2003 21:55 EST	33.8
1-1-2003 22:55 EST	33.8
1-1-2003 23:55 EST	33.8
1-2-2003 0:00 EST	33.8
1-2-2003 0:45 EST	32
1-2-2003 0:55 EST	32
1-2-2003 1:05 EST	32
1-2-2003 1:35 EST	32
1-2-2003 1:55 EST	30.2
1-2-2003 2:00 EST	30.2
1-2-2003 2:05 EST	30.2
1-2-2003 2:15 EST	30.2
1-2-2003 2:20 EST	30.2
1-2-2003 2:30 EST	30.2
1-2-2003 2:45 EST	30.2
1-2-2003 2:55 EST	30.2
1-2-2003 3:30 EST	28.4
1-2-2003 3:55 EST	28.4
1-2-2003 4:00 EST	28.4
1-2-2003 4:35 EST	28.4
1-2-2003 4:45 EST	28.4
1-2-2003 4:55 EST	26.6
1-2-2003 5:05 EST	26.6
1-2-2003 5:40 EST	26.6
1-2-2003 5:55 EST	26.6
1-2-2003 6:15 EST	26.6
1-2-2003 6:20 EST	24.8
1-2-2003 6:55 EST	24.8
1-2-2003 7:00 EST	24.8
1-2-2003 7:15 EST	24.8
1-2-2003 7:25 EST	24.8
1-2-2003 7:35 EST	24.8
1-2-2003 7:55 EST	24.8
1-2-2003 8:55 EST	24.8
1-2-2003 9:55 EST	23
1-2-2003 10:25 EST	21.2
1-2-2003 10:55 EST	23
1-2-2003 11:55 EST	24.8
1-2-2003 12:55 EST	24.8
1-2-2003 13:55 EST	24.8
1-2-2003 14:55 EST	26.6
1-2-2003 15:55 EST	24.8
1-2-2003 16:55 EST	24.8
1-2-2003 17:55 EST	24.8
1-2-2003 18:55 EST	24.8
1-2-2003 19:55 EST	24.8
1-2-2003 20:55 EST	23
1-2-2003 21:55 EST	24.8
1-2-2003 22:55 EST	24.8
1-2-2003 23:55 EST	24.8
1-3-2003 0:55 EST	24.8
1-3-2003 1:10 EST	24.8
1-3-2003 1:55 EST	24.8
1-3-2003 2:55 EST	23
1-3-2003 3:55 EST	23
