ID = KBED	TMP ¡ F
1-1-2016 0:56 EDT	35.96
1-1-2016 1:56 EDT	35.96
1-1-2016 2:56 EDT	35.96
1-1-2016 3:56 EDT	35.96
1-1-2016 4:56 EDT	35.06
1-1-2016 5:56 EDT	33.98
1-1-2016 6:56 EDT	33.08
1-1-2016 7:56 EDT	33.98
1-1-2016 8:56 EDT	33.98
1-1-2016 9:56 EDT	37.04
1-1-2016 10:56 EDT	37.94
1-1-2016 11:56 EDT	37.94
1-1-2016 12:56 EDT	37.94
1-1-2016 13:56 EDT	37.94
1-1-2016 14:56 EDT	37.04
1-1-2016 15:56 EDT	37.04
1-1-2016 16:56 EDT	35.06
1-1-2016 17:56 EDT	35.06
1-1-2016 18:56 EDT	33.98
1-1-2016 19:56 EDT	33.98
1-1-2016 20:56 EDT	33.98
1-1-2016 21:56 EDT	33.08
1-1-2016 22:56 EDT	32
1-1-2016 23:56 EDT	30.92
1-2-2016 0:56 EDT	30.92
1-2-2016 1:56 EDT	30.02
1-2-2016 2:56 EDT	30.02
1-2-2016 3:56 EDT	28.94
1-2-2016 4:56 EDT	28.04
1-2-2016 5:56 EDT	30.02
1-2-2016 6:56 EDT	30.02
1-2-2016 7:56 EDT	30.02
1-2-2016 8:56 EDT	32
1-2-2016 9:56 EDT	33.98
1-2-2016 10:56 EDT	35.96
1-2-2016 11:56 EDT	37.04
1-2-2016 12:56 EDT	37.94
1-2-2016 13:56 EDT	37.04
1-2-2016 14:56 EDT	37.04
1-2-2016 15:56 EDT	35.06
1-2-2016 16:56 EDT	33.98
1-2-2016 17:56 EDT	32
1-2-2016 18:56 EDT	32
1-2-2016 19:56 EDT	32
1-2-2016 20:56 EDT	33.98
1-2-2016 21:56 EDT	33.08
1-2-2016 22:56 EDT	33.08
1-2-2016 23:56 EDT	33.08
1-3-2016 0:56 EDT	32
1-3-2016 1:56 EDT	32
1-3-2016 2:56 EDT	30.02
1-3-2016 3:56 EDT	30.02
1-3-2016 4:56 EDT	30.02
1-3-2016 5:56 EDT	28.94
1-3-2016 6:56 EDT	28.04
1-3-2016 7:56 EDT	28.94
1-3-2016 8:56 EDT	30.92
1-3-2016 9:56 EDT	35.06
1-3-2016 10:56 EDT	37.94
1-3-2016 11:56 EDT	41
1-3-2016 12:56 EDT	39.92
1-3-2016 13:56 EDT	41
1-3-2016 14:56 EDT	41
1-3-2016 15:56 EDT	39.02
1-3-2016 16:56 EDT	39.02
1-3-2016 17:56 EDT	37.04
1-3-2016 18:56 EDT	32
1-3-2016 19:56 EDT	32
1-3-2016 20:56 EDT	33.08
1-3-2016 21:56 EDT	32
1-3-2016 22:56 EDT	30.92
1-3-2016 23:56 EDT	26.96
1-4-2016 0:56 EDT	24.98
1-4-2016 1:56 EDT	23
1-4-2016 2:56 EDT	21.92
1-4-2016 3:56 EDT	21.92
1-4-2016 4:56 EDT	28.04
1-4-2016 5:56 EDT	28.04
1-4-2016 6:56 EDT	26.96
1-4-2016 7:56 EDT	26.06
1-4-2016 8:56 EDT	24.98
1-4-2016 9:56 EDT	24.08
1-4-2016 10:56 EDT	24.08
1-4-2016 11:56 EDT	23
1-4-2016 12:56 EDT	21.92
1-4-2016 13:21 EDT	23
1-4-2016 13:53 EDT	23
1-4-2016 13:56 EDT	23
1-4-2016 14:56 EDT	23
1-4-2016 15:56 EDT	21.02
1-4-2016 16:56 EDT	19.94
1-4-2016 17:56 EDT	17.96
1-4-2016 18:56 EDT	15.98
1-4-2016 20:56 EDT	14
1-4-2016 21:56 EDT	12.02
1-4-2016 22:56 EDT	10.04
1-4-2016 23:56 EDT	8.96
1-5-2016 0:56 EDT	8.06
1-5-2016 1:56 EDT	6.98
1-5-2016 2:56 EDT	6.08
1-5-2016 3:56 EDT	6.08
1-5-2016 4:56 EDT	6.08
1-5-2016 5:56 EDT	5
1-5-2016 6:56 EDT	5
1-5-2016 7:56 EDT	6.98
1-5-2016 8:56 EDT	10.94
1-5-2016 9:56 EDT	14
1-5-2016 10:56 EDT	17.06
1-5-2016 11:56 EDT	19.94
1-5-2016 12:56 EDT	23
1-5-2016 13:56 EDT	24.08
1-5-2016 14:56 EDT	24.98
1-5-2016 15:56 EDT	24.98
1-5-2016 16:56 EDT	21.92
1-5-2016 17:56 EDT	19.04
1-5-2016 18:56 EDT	15.08
1-5-2016 19:56 EDT	15.08
1-5-2016 20:56 EDT	12.92
1-5-2016 21:56 EDT	15.08
1-5-2016 22:56 EDT	15.08
1-5-2016 23:56 EDT	12.02
1-6-2016 0:56 EDT	15.98
1-6-2016 1:56 EDT	15.98
1-6-2016 2:56 EDT	12.02
1-6-2016 3:56 EDT	12.02
1-6-2016 4:56 EDT	10.94
1-6-2016 5:56 EDT	12.02
1-6-2016 6:56 EDT	10.94
1-6-2016 7:56 EDT	15.08
1-6-2016 8:56 EDT	24.08
1-6-2016 9:56 EDT	30.02
1-6-2016 10:56 EDT	35.96
1-6-2016 11:56 EDT	39.92
1-6-2016 12:56 EDT	42.98
1-6-2016 13:56 EDT	44.06
1-6-2016 14:56 EDT	42.98
1-6-2016 15:56 EDT	39.92
1-6-2016 16:56 EDT	35.96
1-6-2016 17:56 EDT	32
1-6-2016 18:56 EDT	30.92
1-6-2016 19:56 EDT	30.92
1-6-2016 20:56 EDT	28.04
1-6-2016 21:56 EDT	28.04
1-6-2016 22:56 EDT	28.94
1-6-2016 23:56 EDT	28.04
1-7-2016 0:56 EDT	24.98
1-7-2016 1:56 EDT	19.04
1-7-2016 2:56 EDT	17.96
1-7-2016 3:56 EDT	15.98
1-7-2016 4:56 EDT	15.08
1-7-2016 5:56 EDT	15.08
1-7-2016 6:56 EDT	14
1-7-2016 7:56 EDT	15.98
1-7-2016 8:56 EDT	24.08
1-7-2016 9:56 EDT	30.02
1-7-2016 10:56 EDT	35.06
1-7-2016 11:56 EDT	37.94
1-7-2016 12:56 EDT	39.92
1-7-2016 13:56 EDT	39.92
1-7-2016 14:56 EDT	37.94
1-7-2016 15:56 EDT	37.04
1-7-2016 16:56 EDT	30.92
1-7-2016 17:56 EDT	23
1-7-2016 18:56 EDT	24.08
1-7-2016 19:56 EDT	23
1-7-2016 20:56 EDT	19.04
1-7-2016 21:56 EDT	21.02
1-7-2016 22:56 EDT	19.04
1-7-2016 23:56 EDT	17.96
