ID = KBED	TMP ¡ F
1-1-2014 0:56 EST	19.9
1-1-2014 1:56 EST	17.1
1-1-2014 2:56 EST	17.1
1-1-2014 3:56 EST	16
1-1-2014 4:56 EST	16
1-1-2014 5:56 EST	15.1
1-1-2014 6:56 EST	12
1-1-2014 7:56 EST	10.9
1-1-2014 8:56 EST	19
1-1-2014 9:56 EST	21.9
1-1-2014 10:56 EST	23
1-1-2014 11:56 EST	23
1-1-2014 12:56 EST	25
1-1-2014 13:56 EST	26.1
1-1-2014 14:56 EST	25
1-1-2014 15:56 EST	24.1
1-1-2014 16:56 EST	21.9
1-1-2014 17:56 EST	19
1-1-2014 18:56 EST	19
1-1-2014 19:56 EST	16
1-1-2014 20:56 EST	16
1-1-2014 21:56 EST	17.1
1-1-2014 22:56 EST	18
1-1-2014 23:56 EST	19
1-2-2014 0:56 EST	19
1-2-2014 1:08 EST	19.4
1-2-2014 1:20 EST	17.6
1-2-2014 1:56 EST	18
1-2-2014 2:56 EST	18
1-2-2014 3:19 EST	17.6
1-2-2014 3:56 EST	18
1-2-2014 4:11 EST	17.6
1-2-2014 4:38 EST	17.6
1-2-2014 4:56 EST	17.1
1-2-2014 5:17 EST	17.6
1-2-2014 5:30 EST	17.6
1-2-2014 5:49 EST	17.6
1-2-2014 5:56 EST	16
1-2-2014 6:03 EST	15.8
1-2-2014 6:19 EST	15.8
1-2-2014 6:56 EST	16
1-2-2014 7:43 EST	15.8
1-2-2014 7:56 EST	16
1-2-2014 8:29 EST	15.8
1-2-2014 8:56 EST	15.1
1-2-2014 9:03 EST	15.8
1-2-2014 9:10 EST	15.8
1-2-2014 9:20 EST	14
1-2-2014 9:37 EST	12.2
1-2-2014 9:52 EST	14
1-2-2014 9:56 EST	14
1-2-2014 10:56 EST	10.9
1-2-2014 11:56 EST	10
1-2-2014 12:56 EST	10
1-2-2014 13:56 EST	9
1-2-2014 14:56 EST	7
1-2-2014 15:18 EST	6.8
1-2-2014 15:32 EST	6.8
1-2-2014 15:56 EST	6.1
1-2-2014 16:10 EST	6.8
1-2-2014 16:28 EST	5
1-2-2014 16:52 EST	5
1-2-2014 16:56 EST	5
1-2-2014 17:05 EST	5
1-2-2014 17:56 EST	3.9
1-2-2014 18:20 EST	3.2
1-2-2014 18:56 EST	3
1-2-2014 19:40 EST	1.4
1-2-2014 19:56 EST	1.9
1-2-2014 20:03 EST	1.4
1-2-2014 20:13 EST	1.4
1-2-2014 20:28 EST	1.4
1-2-2014 20:40 EST	1.4
1-2-2014 20:56 EST	1
1-2-2014 21:17 EST	1.4
1-2-2014 21:56 EST	0
1-2-2014 22:30 EST	-0.4
1-2-2014 22:56 EST	0
1-2-2014 23:16 EST	-0.4
1-2-2014 23:46 EST	-0.4
1-2-2014 23:56 EST	0
1-3-2014 0:31 EST	-0.4
1-3-2014 0:56 EST	-0.9
1-3-2014 1:31 EST	-0.4
1-3-2014 1:56 EST	-0.9
1-3-2014 2:19 EST	-0.4
1-3-2014 2:33 EST	-0.4
1-3-2014 2:48 EST	-0.4
1-3-2014 2:56 EST	0
1-3-2014 3:46 EST	-0.4
1-3-2014 3:56 EST	0
1-3-2014 4:56 EST	1
1-3-2014 5:32 EST	1.4
1-3-2014 5:56 EST	1.9
1-3-2014 6:10 EST	1.4
1-3-2014 6:25 EST	3.2
1-3-2014 6:56 EST	3
