ID = KBED	TMP ¡ F
1-2-2004 0:55 EST	26.6
1-2-2004 1:55 EST	24.8
1-2-2004 2:55 EST	24.8
1-2-2004 3:55 EST	23
1-2-2004 4:55 EST	24.8
1-2-2004 5:55 EST	26.6
1-2-2004 6:55 EST	26.6
1-2-2004 7:55 EST	28.4
1-2-2004 8:40 EST	30.2
1-2-2004 8:55 EST	30.2
1-2-2004 9:05 EST	30.2
1-2-2004 9:20 EST	30.2
1-2-2004 9:40 EST	30.2
1-2-2004 9:55 EST	30.2
1-2-2004 10:00 EST	30.2
1-2-2004 10:10 EST	30.2
1-2-2004 10:15 EST	30.2
1-2-2004 10:20 EST	30.2
1-2-2004 10:55 EST	30.2
1-2-2004 11:10 EST	30.2
1-2-2004 11:15 EST	30.2
1-2-2004 11:45 EST	32
1-2-2004 11:55 EST	32
1-2-2004 12:55 EST	32
1-2-2004 13:55 EST	33.8
1-2-2004 14:00 EST	33.8
1-2-2004 14:55 EST	33.8
1-2-2004 15:05 EST	33.8
1-2-2004 15:55 EST	33.8
1-2-2004 16:20 EST	33.8
1-2-2004 16:55 EST	33.8
1-2-2004 17:00 EST	33.8
1-2-2004 17:05 EST	33.8
1-2-2004 17:55 EST	33.8
1-2-2004 18:00 EST	33.8
1-2-2004 18:55 EST	33.8
1-2-2004 19:00 EST	33.8
1-2-2004 19:10 EST	32
1-2-2004 19:55 EST	32
1-2-2004 20:00 EST	32
1-2-2004 20:55 EST	32
1-2-2004 21:55 EST	32
1-2-2004 22:20 EST	32
1-2-2004 22:55 EST	32
1-2-2004 23:55 EST	32
1-3-2004 0:15 EST	32
1-3-2004 0:55 EST	32
1-3-2004 1:55 EST	32
1-3-2004 2:55 EST	32
1-3-2004 3:55 EST	32
1-3-2004 4:55 EST	32
1-3-2004 5:55 EST	32
1-3-2004 6:55 EST	32
1-3-2004 7:55 EST	32
1-3-2004 8:30 EST	32
1-3-2004 8:55 EST	32
1-3-2004 9:55 EST	33.8
1-3-2004 10:00 EST	33.8
1-3-2004 10:10 EST	33.8
1-3-2004 10:55 EST	33.8
1-3-2004 11:00 EST	33.8
1-3-2004 11:35 EST	33.8
1-3-2004 11:55 EST	33.8
1-3-2004 12:55 EST	33.8
1-3-2004 13:00 EST	33.8
1-3-2004 13:25 EST	33.8
1-3-2004 13:55 EST	35.6
1-3-2004 14:05 EST	35.6
1-3-2004 14:55 EST	37.4
1-3-2004 15:00 EST	37.4
1-3-2004 15:35 EST	37.4
1-3-2004 15:40 EST	37.4
