# STATION: KBED
# STATION NAME: Laurence G Hanscom Field Airport
# LATITUDE: 42.46811
# LONGITUDE: -71.29463
# ELEVATION [ft]: 132
# STATE: MA
Station_ID,Date_Time,air_temp_set_1
,,Fahrenheit
KBED,01/01/2009 00:56 UTC,12.02
KBED,01/01/2009 01:56 UTC,8.96
KBED,01/01/2009 02:56 UTC,8.06
KBED,01/01/2009 03:56 UTC,8.06
KBED,01/01/2009 04:56 UTC,6.98
KBED,01/01/2009 05:56 UTC,6.08
KBED,01/01/2009 06:56 UTC,6.08
KBED,01/01/2009 07:56 UTC,5.0
KBED,01/01/2009 08:56 UTC,5.0
KBED,01/01/2009 09:56 UTC,3.92
KBED,01/01/2009 10:56 UTC,3.92
KBED,01/01/2009 11:56 UTC,3.02
KBED,01/01/2009 12:56 UTC,5.0
KBED,01/01/2009 13:56 UTC,6.98
KBED,01/01/2009 14:56 UTC,8.96
KBED,01/01/2009 15:56 UTC,12.02
KBED,01/01/2009 16:56 UTC,12.92
KBED,01/01/2009 17:56 UTC,15.08
KBED,01/01/2009 18:56 UTC,15.98
KBED,01/01/2009 19:56 UTC,17.06
KBED,01/01/2009 20:56 UTC,17.96
KBED,01/01/2009 21:56 UTC,17.06
KBED,01/01/2009 22:56 UTC,15.98
KBED,01/01/2009 23:56 UTC,15.08
KBED,01/02/2009 00:56 UTC,14.0
KBED,01/02/2009 01:56 UTC,12.02
KBED,01/02/2009 02:56 UTC,12.02
KBED,01/02/2009 03:56 UTC,12.92
KBED,01/02/2009 04:56 UTC,12.02
KBED,01/02/2009 05:56 UTC,12.02
KBED,01/02/2009 06:56 UTC,10.04
KBED,01/02/2009 07:56 UTC,10.94
KBED,01/02/2009 08:56 UTC,12.02
KBED,01/02/2009 09:56 UTC,10.94
KBED,01/02/2009 10:56 UTC,12.02
KBED,01/02/2009 11:56 UTC,8.06
KBED,01/02/2009 12:56 UTC,10.04
KBED,01/02/2009 13:56 UTC,15.08
KBED,01/02/2009 14:56 UTC,17.06
KBED,01/02/2009 15:56 UTC,19.94
KBED,01/02/2009 16:56 UTC,24.08
KBED,01/02/2009 17:56 UTC,26.96
KBED,01/02/2009 18:56 UTC,30.92
KBED,01/02/2009 19:56 UTC,32.0
KBED,01/02/2009 20:56 UTC,30.92
KBED,01/02/2009 21:56 UTC,30.92
KBED,01/02/2009 22:56 UTC,30.02
KBED,01/02/2009 23:56 UTC,28.94
KBED,01/03/2009 00:56 UTC,26.96
KBED,01/03/2009 01:56 UTC,26.06
KBED,01/03/2009 02:56 UTC,26.06
KBED,01/03/2009 03:56 UTC,24.08
KBED,01/03/2009 04:56 UTC,23.0
KBED,01/03/2009 05:56 UTC,23.0
KBED,01/03/2009 06:56 UTC,26.96
KBED,01/03/2009 07:56 UTC,26.96
KBED,01/03/2009 08:56 UTC,26.96
KBED,01/03/2009 09:56 UTC,26.96
KBED,01/03/2009 10:56 UTC,26.06
KBED,01/03/2009 11:56 UTC,24.98
KBED,01/03/2009 12:56 UTC,26.06
KBED,01/03/2009 13:56 UTC,30.02
KBED,01/03/2009 14:56 UTC,30.92
KBED,01/03/2009 15:56 UTC,30.92
KBED,01/03/2009 16:56 UTC,32.0
KBED,01/03/2009 17:56 UTC,32.0
KBED,01/03/2009 18:56 UTC,32.0
KBED,01/03/2009 19:56 UTC,32.0
KBED,01/03/2009 20:56 UTC,30.92
KBED,01/03/2009 21:56 UTC,30.02
KBED,01/03/2009 22:56 UTC,28.04
KBED,01/03/2009 23:56 UTC,28.04
KBED,01/04/2009 00:56 UTC,26.96
KBED,01/04/2009 01:56 UTC,26.06
KBED,01/04/2009 02:56 UTC,24.98
KBED,01/04/2009 03:56 UTC,23.0
KBED,01/04/2009 04:56 UTC,21.92
KBED,01/04/2009 05:56 UTC,21.92
KBED,01/04/2009 06:56 UTC,21.92
KBED,01/04/2009 07:56 UTC,19.94
KBED,01/04/2009 08:56 UTC,19.94
KBED,01/04/2009 09:56 UTC,19.94
KBED,01/04/2009 10:56 UTC,19.04
KBED,01/04/2009 11:56 UTC,19.04
KBED,01/04/2009 12:56 UTC,19.94
KBED,01/04/2009 13:56 UTC,21.92
KBED,01/04/2009 14:56 UTC,24.98
KBED,01/04/2009 15:56 UTC,28.94
KBED,01/04/2009 16:56 UTC,33.08
KBED,01/04/2009 17:56 UTC,35.06
KBED,01/04/2009 18:56 UTC,37.04
KBED,01/04/2009 19:56 UTC,37.94
KBED,01/04/2009 20:56 UTC,37.04
KBED,01/04/2009 21:56 UTC,33.08
KBED,01/04/2009 22:56 UTC,28.04
KBED,01/04/2009 23:56 UTC,28.04
KBED,01/05/2009 00:56 UTC,26.06
KBED,01/05/2009 01:56 UTC,23.0
KBED,01/05/2009 02:56 UTC,24.08
KBED,01/05/2009 03:56 UTC,21.92
KBED,01/05/2009 04:56 UTC,21.02
KBED,01/05/2009 05:56 UTC,21.92
KBED,01/05/2009 06:56 UTC,24.98
KBED,01/05/2009 07:56 UTC,28.04
KBED,01/05/2009 08:04 UTC,28.4
KBED,01/05/2009 08:43 UTC,28.4
KBED,01/05/2009 08:56 UTC,28.94
KBED,01/05/2009 09:07 UTC,28.4
KBED,01/05/2009 09:16 UTC,28.4
KBED,01/05/2009 09:56 UTC,28.94
KBED,01/05/2009 10:56 UTC,28.94
KBED,01/05/2009 11:56 UTC,28.94
KBED,01/05/2009 12:56 UTC,30.02
KBED,01/05/2009 13:56 UTC,33.98
KBED,01/05/2009 14:56 UTC,33.98
KBED,01/05/2009 15:56 UTC,35.06
KBED,01/05/2009 16:56 UTC,35.96
KBED,01/05/2009 17:56 UTC,37.04
KBED,01/05/2009 18:56 UTC,37.94
KBED,01/05/2009 19:56 UTC,37.94
KBED,01/05/2009 20:56 UTC,37.94
KBED,01/05/2009 21:56 UTC,37.04
