# STATION: KBED
# STATION NAME: Laurence G Hanscom Field Airport
# LATITUDE: 42.46811
# LONGITUDE: -71.29463
# ELEVATION [ft]: 132
# STATE: MA
Station_ID,Date_Time,air_temp_set_1
,,Fahrenheit
KBED,12/31/2009 23:33 UTC,28.4
KBED,12/31/2009 23:47 UTC,28.4
KBED,01/01/2010 00:56 UTC,26.96
KBED,01/01/2010 01:04 UTC,26.6
KBED,01/01/2010 01:56 UTC,26.96
KBED,01/01/2010 02:52 UTC,26.6
KBED,01/01/2010 02:56 UTC,26.96
KBED,01/01/2010 03:56 UTC,26.06
KBED,01/01/2010 04:56 UTC,26.06
KBED,01/01/2010 05:56 UTC,26.06
KBED,01/01/2010 06:56 UTC,26.06
KBED,01/01/2010 07:47 UTC,24.8
KBED,01/01/2010 07:54 UTC,24.8
KBED,01/01/2010 07:56 UTC,24.98
KBED,01/01/2010 08:04 UTC,24.8
KBED,01/01/2010 08:56 UTC,24.98
KBED,01/01/2010 09:56 UTC,24.08
KBED,01/01/2010 10:56 UTC,24.98
KBED,01/01/2010 11:56 UTC,24.98
KBED,01/01/2010 12:56 UTC,26.06
KBED,01/01/2010 13:56 UTC,26.06
KBED,01/01/2010 14:20 UTC,26.6
KBED,01/01/2010 14:35 UTC,26.6
KBED,01/01/2010 14:56 UTC,28.04
KBED,01/01/2010 15:56 UTC,28.94
KBED,01/01/2010 16:56 UTC,30.92
KBED,01/01/2010 17:56 UTC,32.0
KBED,01/01/2010 18:56 UTC,33.08
KBED,01/01/2010 19:32 UTC,33.8
KBED,01/01/2010 19:56 UTC,33.08
KBED,01/01/2010 20:05 UTC,33.8
KBED,01/01/2010 20:56 UTC,33.08
KBED,01/01/2010 21:46 UTC,33.8
KBED,01/01/2010 21:56 UTC,33.08
KBED,01/01/2010 22:06 UTC,33.8
KBED,01/01/2010 22:18 UTC,33.8
KBED,01/01/2010 22:30 UTC,33.8
KBED,01/01/2010 22:56 UTC,32.0
KBED,01/01/2010 23:56 UTC,32.0
KBED,01/02/2010 00:26 UTC,32.0
KBED,01/02/2010 00:34 UTC,32.0
KBED,01/02/2010 00:44 UTC,32.0
KBED,01/02/2010 00:56 UTC,32.0
KBED,01/02/2010 01:07 UTC,32.0
KBED,01/02/2010 01:30 UTC,32.0
KBED,01/02/2010 01:56 UTC,32.0
KBED,01/02/2010 02:35 UTC,30.2
KBED,01/02/2010 02:56 UTC,30.92
KBED,01/02/2010 03:06 UTC,30.2
KBED,01/02/2010 03:13 UTC,30.2
KBED,01/02/2010 03:22 UTC,30.2
KBED,01/02/2010 03:34 UTC,30.2
KBED,01/02/2010 03:45 UTC,30.2
KBED,01/02/2010 03:52 UTC,30.2
KBED,01/02/2010 03:56 UTC,30.02
KBED,01/02/2010 04:12 UTC,30.2
KBED,01/02/2010 04:31 UTC,30.2
KBED,01/02/2010 04:45 UTC,30.2
KBED,01/02/2010 04:53 UTC,30.2
KBED,01/02/2010 04:56 UTC,30.02
KBED,01/02/2010 05:56 UTC,28.94
KBED,01/02/2010 06:56 UTC,28.04
KBED,01/02/2010 07:56 UTC,26.96
KBED,01/02/2010 08:03 UTC,26.6
KBED,01/02/2010 08:13 UTC,26.6
KBED,01/02/2010 08:28 UTC,26.6
KBED,01/02/2010 08:44 UTC,26.6
KBED,01/02/2010 08:48 UTC,26.6
KBED,01/02/2010 08:56 UTC,26.06
KBED,01/02/2010 09:12 UTC,26.6
KBED,01/02/2010 09:32 UTC,24.8
KBED,01/02/2010 09:56 UTC,24.98
KBED,01/02/2010 10:18 UTC,24.8
KBED,01/02/2010 10:56 UTC,24.98
KBED,01/02/2010 11:04 UTC,24.8
KBED,01/02/2010 11:23 UTC,24.8
KBED,01/02/2010 11:37 UTC,24.8
KBED,01/02/2010 11:56 UTC,24.98
KBED,01/02/2010 12:05 UTC,24.8
KBED,01/02/2010 12:56 UTC,26.06
KBED,01/02/2010 13:03 UTC,26.6
KBED,01/02/2010 13:15 UTC,26.6
KBED,01/02/2010 13:56 UTC,26.06
KBED,01/02/2010 14:56 UTC,26.96
KBED,01/02/2010 15:03 UTC,26.6
KBED,01/02/2010 15:34 UTC,26.6
KBED,01/02/2010 15:42 UTC,26.6
KBED,01/02/2010 15:52 UTC,26.6
KBED,01/02/2010 15:56 UTC,26.96
KBED,01/02/2010 16:03 UTC,28.4
KBED,01/02/2010 16:45 UTC,28.4
KBED,01/02/2010 16:56 UTC,28.04
KBED,01/02/2010 17:03 UTC,28.4
KBED,01/02/2010 17:38 UTC,28.4
KBED,01/02/2010 17:48 UTC,28.4
KBED,01/02/2010 17:56 UTC,28.04
KBED,01/02/2010 18:23 UTC,28.4
KBED,01/02/2010 18:34 UTC,28.4
KBED,01/02/2010 18:38 UTC,28.4
KBED,01/02/2010 18:45 UTC,28.4
KBED,01/02/2010 18:56 UTC,28.94
KBED,01/02/2010 19:03 UTC,28.4
KBED,01/02/2010 19:10 UTC,28.4
KBED,01/02/2010 19:42 UTC,28.4
KBED,01/02/2010 19:52 UTC,28.4
KBED,01/02/2010 19:56 UTC,28.04
KBED,01/02/2010 20:23 UTC,28.4
KBED,01/02/2010 20:56 UTC,28.94
KBED,01/02/2010 21:36 UTC,28.4
KBED,01/02/2010 21:44 UTC,28.4
KBED,01/02/2010 21:56 UTC,28.04
KBED,01/02/2010 22:07 UTC,28.4
KBED,01/02/2010 22:33 UTC,26.6
KBED,01/02/2010 22:56 UTC,26.06
KBED,01/02/2010 23:05 UTC,26.6
KBED,01/02/2010 23:21 UTC,24.8
KBED,01/02/2010 23:30 UTC,24.8
KBED,01/02/2010 23:42 UTC,24.8
KBED,01/02/2010 23:56 UTC,24.08
KBED,01/03/2010 00:04 UTC,24.8
KBED,01/03/2010 00:28 UTC,24.8
KBED,01/03/2010 00:56 UTC,23.0
KBED,01/03/2010 01:56 UTC,24.08
KBED,01/03/2010 02:56 UTC,23.0
KBED,01/03/2010 03:45 UTC,23.0
KBED,01/03/2010 03:56 UTC,21.92
KBED,01/03/2010 04:08 UTC,21.2
KBED,01/03/2010 04:56 UTC,19.04
KBED,01/03/2010 05:05 UTC,19.4
KBED,01/03/2010 05:17 UTC,19.4
KBED,01/03/2010 05:40 UTC,17.6
KBED,01/03/2010 05:56 UTC,17.96
KBED,01/03/2010 06:15 UTC,17.6
KBED,01/03/2010 06:48 UTC,17.6
KBED,01/03/2010 06:56 UTC,17.06
KBED,01/03/2010 07:35 UTC,17.6
KBED,01/03/2010 07:56 UTC,15.98
KBED,01/03/2010 08:09 UTC,15.8
KBED,01/03/2010 08:22 UTC,15.8
KBED,01/03/2010 08:56 UTC,15.98
KBED,01/03/2010 09:30 UTC,15.8
KBED,01/03/2010 09:43 UTC,15.8
KBED,01/03/2010 09:54 UTC,15.8
KBED,01/03/2010 09:56 UTC,15.98
KBED,01/03/2010 10:22 UTC,15.8
KBED,01/03/2010 10:35 UTC,15.8
KBED,01/03/2010 10:56 UTC,15.08
KBED,01/03/2010 11:56 UTC,15.08
KBED,01/03/2010 12:56 UTC,15.98
KBED,01/03/2010 13:56 UTC,17.06
KBED,01/03/2010 14:08 UTC,17.6
KBED,01/03/2010 14:32 UTC,17.6
KBED,01/03/2010 14:56 UTC,17.96
KBED,01/03/2010 15:11 UTC,19.4
KBED,01/03/2010 15:31 UTC,19.4
KBED,01/03/2010 15:38 UTC,19.4
KBED,01/03/2010 15:56 UTC,19.94
KBED,01/03/2010 16:15 UTC,21.2
KBED,01/03/2010 16:56 UTC,24.08
KBED,01/03/2010 17:56 UTC,26.96
KBED,01/03/2010 18:56 UTC,26.06
KBED,01/03/2010 19:09 UTC,26.6
KBED,01/03/2010 19:17 UTC,26.6
KBED,01/03/2010 19:34 UTC,24.8
KBED,01/03/2010 19:41 UTC,24.8
KBED,01/03/2010 19:56 UTC,24.98
KBED,01/03/2010 20:03 UTC,24.8
KBED,01/03/2010 20:13 UTC,24.8
KBED,01/03/2010 20:27 UTC,26.6
KBED,01/03/2010 20:56 UTC,26.06
KBED,01/03/2010 21:56 UTC,26.96
KBED,01/03/2010 22:56 UTC,26.96
KBED,01/03/2010 23:27 UTC,26.6
KBED,01/03/2010 23:56 UTC,28.04
KBED,01/04/2010 00:56 UTC,28.04
KBED,01/04/2010 01:04 UTC,28.4
KBED,01/04/2010 01:56 UTC,28.94
KBED,01/04/2010 02:56 UTC,28.94
KBED,01/04/2010 03:56 UTC,28.94
KBED,01/04/2010 04:56 UTC,28.94
KBED,01/04/2010 05:56 UTC,28.94
KBED,01/04/2010 06:56 UTC,28.94
KBED,01/04/2010 07:56 UTC,28.04
KBED,01/04/2010 08:56 UTC,26.96
KBED,01/04/2010 09:56 UTC,26.06
KBED,01/04/2010 10:56 UTC,26.06
KBED,01/04/2010 11:56 UTC,23.0
KBED,01/04/2010 12:56 UTC,21.92
KBED,01/04/2010 13:56 UTC,26.06
KBED,01/04/2010 14:56 UTC,28.94
KBED,01/04/2010 15:56 UTC,30.02
KBED,01/04/2010 16:56 UTC,32.0
KBED,01/04/2010 17:56 UTC,32.0
KBED,01/04/2010 18:56 UTC,33.08
KBED,01/04/2010 19:56 UTC,32.0
KBED,01/04/2010 20:56 UTC,32.0
KBED,01/04/2010 21:56 UTC,30.92
KBED,01/04/2010 22:56 UTC,28.94
KBED,01/04/2010 23:56 UTC,28.04
KBED,01/05/2010 00:56 UTC,26.06
KBED,01/05/2010 01:56 UTC,26.96
KBED,01/05/2010 02:56 UTC,26.06
KBED,01/05/2010 03:56 UTC,26.06
KBED,01/05/2010 04:56 UTC,26.06
KBED,01/05/2010 05:56 UTC,26.06
KBED,01/05/2010 06:56 UTC,26.06
KBED,01/05/2010 07:56 UTC,26.06
KBED,01/05/2010 08:56 UTC,26.06
KBED,01/05/2010 09:56 UTC,26.06
KBED,01/05/2010 10:56 UTC,24.98
KBED,01/05/2010 11:56 UTC,24.98
KBED,01/05/2010 12:56 UTC,24.98
KBED,01/05/2010 13:56 UTC,26.06
KBED,01/05/2010 14:56 UTC,26.96
KBED,01/05/2010 15:56 UTC,28.04
KBED,01/05/2010 16:56 UTC,28.04
KBED,01/05/2010 17:56 UTC,30.02
KBED,01/05/2010 18:56 UTC,30.92
KBED,01/05/2010 19:56 UTC,33.08
KBED,01/05/2010 20:56 UTC,32.0
KBED,01/05/2010 21:56 UTC,32.0
KBED,01/05/2010 22:56 UTC,30.02
KBED,01/05/2010 23:56 UTC,30.02
KBED,01/06/2010 00:56 UTC,28.94
KBED,01/06/2010 01:56 UTC,28.94
KBED,01/06/2010 02:56 UTC,28.04
KBED,01/06/2010 03:56 UTC,26.96
KBED,01/06/2010 04:56 UTC,26.06
KBED,01/06/2010 05:56 UTC,26.06
KBED,01/06/2010 06:56 UTC,24.98
KBED,01/06/2010 07:06 UTC,24.8
KBED,01/06/2010 07:43 UTC,24.8
KBED,01/06/2010 07:56 UTC,24.08
KBED,01/06/2010 08:56 UTC,23.0
KBED,01/06/2010 09:56 UTC,21.92
KBED,01/06/2010 10:56 UTC,19.04
KBED,01/06/2010 11:56 UTC,19.04
KBED,01/06/2010 12:56 UTC,19.04
KBED,01/06/2010 13:56 UTC,21.92
KBED,01/06/2010 14:56 UTC,26.06
KBED,01/06/2010 15:56 UTC,28.04
KBED,01/06/2010 16:56 UTC,30.02
KBED,01/06/2010 17:56 UTC,30.02
KBED,01/06/2010 18:56 UTC,30.92
KBED,01/06/2010 19:56 UTC,30.92
KBED,01/06/2010 20:56 UTC,28.94
KBED,01/06/2010 21:56 UTC,26.96
KBED,01/06/2010 22:56 UTC,24.98
KBED,01/06/2010 23:56 UTC,24.98
KBED,01/07/2010 00:56 UTC,24.08
KBED,01/07/2010 01:56 UTC,24.08
KBED,01/07/2010 02:56 UTC,24.98
KBED,01/07/2010 03:56 UTC,24.98
KBED,01/07/2010 04:56 UTC,26.06
KBED,01/07/2010 05:56 UTC,26.06
KBED,01/07/2010 06:56 UTC,26.06
KBED,01/07/2010 07:56 UTC,24.98
KBED,01/07/2010 08:56 UTC,24.98
KBED,01/07/2010 09:56 UTC,24.98
KBED,01/07/2010 10:56 UTC,23.0
KBED,01/07/2010 11:56 UTC,23.0
KBED,01/07/2010 12:56 UTC,24.98
KBED,01/07/2010 13:56 UTC,28.04
KBED,01/07/2010 14:56 UTC,30.02
KBED,01/07/2010 15:56 UTC,33.08
KBED,01/07/2010 16:56 UTC,35.96
KBED,01/07/2010 17:56 UTC,37.04
KBED,01/07/2010 18:56 UTC,37.94
KBED,01/07/2010 19:56 UTC,37.04
KBED,01/07/2010 20:56 UTC,35.96
KBED,01/07/2010 21:56 UTC,33.98
KBED,01/07/2010 22:56 UTC,33.08
KBED,01/07/2010 23:56 UTC,30.92
KBED,01/08/2010 00:56 UTC,30.02
KBED,01/08/2010 01:56 UTC,28.94
KBED,01/08/2010 02:56 UTC,26.96
KBED,01/08/2010 03:56 UTC,26.06
KBED,01/08/2010 04:56 UTC,26.06
KBED,01/08/2010 05:56 UTC,24.08
KBED,01/08/2010 06:56 UTC,21.02
KBED,01/08/2010 07:56 UTC,19.94
KBED,01/08/2010 08:56 UTC,17.96
KBED,01/08/2010 09:09 UTC,17.6
KBED,01/08/2010 09:56 UTC,19.94
KBED,01/08/2010 10:56 UTC,19.94
KBED,01/08/2010 11:56 UTC,21.02
KBED,01/08/2010 12:54 UTC,21.2
KBED,01/08/2010 12:56 UTC,21.92
KBED,01/08/2010 13:56 UTC,21.92
KBED,01/08/2010 14:03 UTC,21.2
KBED,01/08/2010 14:07 UTC,21.2
KBED,01/08/2010 14:13 UTC,23.0
KBED,01/08/2010 14:56 UTC,23.0
KBED,01/08/2010 15:56 UTC,24.08
KBED,01/08/2010 16:56 UTC,24.98
KBED,01/08/2010 17:56 UTC,26.06
KBED,01/08/2010 18:03 UTC,26.6
KBED,01/08/2010 18:48 UTC,26.6
KBED,01/08/2010 18:56 UTC,26.06
KBED,01/08/2010 19:11 UTC,26.6
KBED,01/08/2010 19:18 UTC,26.6
KBED,01/08/2010 19:43 UTC,24.8
KBED,01/08/2010 19:56 UTC,24.98
KBED,01/08/2010 20:16 UTC,24.8
KBED,01/08/2010 20:56 UTC,24.08
KBED,01/08/2010 21:08 UTC,24.8
KBED,01/08/2010 21:48 UTC,23.0
KBED,01/08/2010 21:56 UTC,23.0
KBED,01/08/2010 22:17 UTC,23.0
KBED,01/08/2010 22:43 UTC,23.0
KBED,01/08/2010 22:56 UTC,23.0
KBED,01/08/2010 23:09 UTC,23.0
KBED,01/08/2010 23:56 UTC,21.92
KBED,01/09/2010 00:56 UTC,21.02
KBED,01/09/2010 01:56 UTC,19.94
KBED,01/09/2010 02:56 UTC,19.04
KBED,01/09/2010 03:56 UTC,19.04
KBED,01/09/2010 04:56 UTC,19.94
KBED,01/09/2010 05:56 UTC,21.02
KBED,01/09/2010 06:56 UTC,21.92
KBED,01/09/2010 07:56 UTC,19.94
