# STATION: KBED
# STATION NAME: Laurence G Hanscom Field Airport
# LATITUDE: 42.46811
# LONGITUDE: -71.29463
# ELEVATION [ft]: 132
# STATE: MA
Station_ID,Date_Time,air_temp_set_1
,,Fahrenheit
KBED,08/14/2002 19:55 UTC,98.6
KBED,08/14/2002 22:55 UTC,89.6
KBED,08/14/2002 23:55 UTC,87.8
KBED,08/15/2002 00:55 UTC,84.2
KBED,08/15/2002 01:55 UTC,82.4
KBED,08/15/2002 02:55 UTC,78.8
KBED,08/15/2002 03:55 UTC,77.0
KBED,08/15/2002 04:55 UTC,73.4
KBED,08/15/2002 05:55 UTC,73.4
KBED,08/15/2002 06:55 UTC,71.6
KBED,08/15/2002 07:55 UTC,71.6
KBED,08/15/2002 08:55 UTC,71.6
KBED,08/15/2002 09:55 UTC,69.8
KBED,08/15/2002 10:55 UTC,71.6
KBED,08/15/2002 11:55 UTC,75.2
KBED,08/15/2002 12:55 UTC,78.8
KBED,08/15/2002 13:55 UTC,82.4
KBED,08/15/2002 14:55 UTC,86.0
KBED,08/15/2002 15:55 UTC,89.6
KBED,08/15/2002 16:55 UTC,91.4
KBED,08/15/2002 17:55 UTC,93.02
KBED,08/15/2002 18:55 UTC,93.2
KBED,08/15/2002 19:55 UTC,91.4
KBED,08/15/2002 20:55 UTC,89.6
KBED,08/15/2002 21:55 UTC,89.6
KBED,08/15/2002 22:55 UTC,84.2
KBED,08/15/2002 23:55 UTC,82.4
KBED,08/16/2002 00:55 UTC,80.6
KBED,08/16/2002 01:55 UTC,78.8
KBED,08/16/2002 02:55 UTC,78.8
KBED,08/16/2002 03:55 UTC,77.0
KBED,08/16/2002 04:55 UTC,75.2
KBED,08/16/2002 05:55 UTC,73.4
KBED,08/16/2002 06:55 UTC,73.4
KBED,08/16/2002 07:25 UTC,73.4
KBED,08/16/2002 07:40 UTC,73.4
KBED,08/16/2002 07:55 UTC,73.4
KBED,08/16/2002 08:55 UTC,75.2
KBED,08/16/2002 09:55 UTC,75.2
KBED,08/16/2002 10:55 UTC,75.2
KBED,08/16/2002 11:55 UTC,75.2
KBED,08/16/2002 12:55 UTC,78.8
KBED,08/16/2002 13:55 UTC,82.4
KBED,08/16/2002 14:55 UTC,87.8
KBED,08/16/2002 15:55 UTC,89.6
KBED,08/16/2002 16:55 UTC,93.2
KBED,08/16/2002 17:55 UTC,93.2
KBED,08/16/2002 18:55 UTC,91.4
KBED,08/16/2002 19:55 UTC,93.2
KBED,08/16/2002 20:55 UTC,93.2
KBED,08/16/2002 21:55 UTC,89.6
KBED,08/16/2002 22:55 UTC,87.8
KBED,08/16/2002 23:45 UTC,82.4
KBED,08/16/2002 23:55 UTC,80.6
KBED,08/17/2002 00:25 UTC,71.6
KBED,08/17/2002 00:55 UTC,71.6
KBED,08/17/2002 01:55 UTC,71.6
KBED,08/17/2002 02:55 UTC,71.6
KBED,08/17/2002 03:55 UTC,73.4
KBED,08/17/2002 04:55 UTC,71.6
KBED,08/17/2002 05:55 UTC,69.8
KBED,08/17/2002 06:55 UTC,71.6
KBED,08/17/2002 07:55 UTC,69.8
KBED,08/17/2002 08:55 UTC,69.8
KBED,08/17/2002 09:10 UTC,69.8
KBED,08/17/2002 09:55 UTC,69.8
KBED,08/17/2002 10:55 UTC,71.6
KBED,08/17/2002 11:55 UTC,75.2
KBED,08/17/2002 12:55 UTC,80.6
KBED,08/17/2002 13:55 UTC,82.4
KBED,08/17/2002 14:55 UTC,84.2
KBED,08/17/2002 15:55 UTC,87.8
KBED,08/17/2002 16:55 UTC,89.6
KBED,08/17/2002 17:55 UTC,91.4
KBED,08/17/2002 18:55 UTC,93.2
KBED,08/17/2002 19:55 UTC,93.2
KBED,08/17/2002 20:55 UTC,93.2
KBED,08/17/2002 21:55 UTC,91.4
KBED,08/17/2002 22:55 UTC,87.8
KBED,08/17/2002 23:55 UTC,80.6
KBED,08/18/2002 00:55 UTC,75.2
KBED,08/18/2002 01:55 UTC,71.6
KBED,08/18/2002 02:55 UTC,71.6
KBED,08/18/2002 03:55 UTC,68.0
KBED,08/18/2002 04:55 UTC,69.8
