# STATION: KBED
# STATION NAME: Laurence G Hanscom Field Airport
# LATITUDE: 42.46811
# LONGITUDE: -71.29463
# ELEVATION [ft]: 132
# STATE: MA
Station_ID,Date_Time,air_temp_set_1
,,Fahrenheit
KBED,01/01/2014 00:56 UTC,19.04
KBED,01/01/2014 01:56 UTC,21.02
KBED,01/01/2014 02:56 UTC,19.94
KBED,01/01/2014 03:56 UTC,17.96
KBED,01/01/2014 04:56 UTC,19.94
KBED,01/01/2014 05:56 UTC,19.94
KBED,01/01/2014 06:56 UTC,17.06
KBED,01/01/2014 07:56 UTC,17.06
KBED,01/01/2014 08:56 UTC,15.98
KBED,01/01/2014 09:56 UTC,15.98
KBED,01/01/2014 10:56 UTC,15.08
KBED,01/01/2014 11:56 UTC,12.02
KBED,01/01/2014 12:56 UTC,10.94
KBED,01/01/2014 13:56 UTC,19.04
KBED,01/01/2014 14:56 UTC,21.92
KBED,01/01/2014 15:56 UTC,23.0
KBED,01/01/2014 16:56 UTC,23.0
KBED,01/01/2014 17:56 UTC,24.98
KBED,01/01/2014 18:56 UTC,26.06
KBED,01/01/2014 19:56 UTC,24.98
KBED,01/01/2014 20:56 UTC,24.08
KBED,01/01/2014 21:56 UTC,21.92
KBED,01/01/2014 22:56 UTC,19.04
KBED,01/01/2014 23:56 UTC,19.04
KBED,01/02/2014 00:56 UTC,15.98
KBED,01/02/2014 01:56 UTC,15.98
KBED,01/02/2014 02:56 UTC,17.06
KBED,01/02/2014 03:56 UTC,17.96
KBED,01/02/2014 04:56 UTC,19.04
KBED,01/02/2014 05:56 UTC,19.04
KBED,01/02/2014 06:08 UTC,19.4
KBED,01/02/2014 06:20 UTC,17.6
KBED,01/02/2014 06:56 UTC,17.96
KBED,01/02/2014 07:56 UTC,17.96
KBED,01/02/2014 08:19 UTC,17.6
KBED,01/02/2014 08:56 UTC,17.96
KBED,01/02/2014 09:11 UTC,17.6
KBED,01/02/2014 09:38 UTC,17.6
KBED,01/02/2014 09:56 UTC,17.06
KBED,01/02/2014 10:17 UTC,17.6
KBED,01/02/2014 10:30 UTC,17.6
KBED,01/02/2014 10:49 UTC,17.6
KBED,01/02/2014 10:56 UTC,15.98
KBED,01/02/2014 11:03 UTC,15.8
KBED,01/02/2014 11:19 UTC,15.8
KBED,01/02/2014 11:56 UTC,15.98
KBED,01/02/2014 12:43 UTC,15.8
KBED,01/02/2014 12:56 UTC,15.98
KBED,01/02/2014 13:29 UTC,15.8
KBED,01/02/2014 13:56 UTC,15.08
KBED,01/02/2014 14:03 UTC,15.8
KBED,01/02/2014 14:10 UTC,15.8
KBED,01/02/2014 14:20 UTC,14.0
KBED,01/02/2014 14:37 UTC,12.2
KBED,01/02/2014 14:52 UTC,14.0
KBED,01/02/2014 14:56 UTC,14.0
KBED,01/02/2014 15:56 UTC,10.94
KBED,01/02/2014 16:56 UTC,10.04
KBED,01/02/2014 17:56 UTC,10.04
KBED,01/02/2014 18:56 UTC,8.96
KBED,01/02/2014 19:56 UTC,6.98
KBED,01/02/2014 20:18 UTC,6.8
KBED,01/02/2014 20:32 UTC,6.8
KBED,01/02/2014 20:56 UTC,6.08
KBED,01/02/2014 21:10 UTC,6.8
KBED,01/02/2014 21:28 UTC,5.0
KBED,01/02/2014 21:52 UTC,5.0
KBED,01/02/2014 21:56 UTC,5.0
KBED,01/02/2014 22:05 UTC,5.0
KBED,01/02/2014 22:56 UTC,3.92
KBED,01/02/2014 23:20 UTC,3.2
KBED,01/02/2014 23:56 UTC,3.02
KBED,01/03/2014 00:40 UTC,1.4
KBED,01/03/2014 00:56 UTC,1.94
KBED,01/03/2014 01:03 UTC,1.4
KBED,01/03/2014 01:13 UTC,1.4
KBED,01/03/2014 01:28 UTC,1.4
KBED,01/03/2014 01:40 UTC,1.4
KBED,01/03/2014 01:56 UTC,1.04
KBED,01/03/2014 02:17 UTC,1.4
KBED,01/03/2014 02:56 UTC,-0.04
KBED,01/03/2014 03:30 UTC,-0.4
KBED,01/03/2014 03:56 UTC,-0.04
KBED,01/03/2014 04:16 UTC,-0.4
KBED,01/03/2014 04:46 UTC,-0.4
KBED,01/03/2014 04:56 UTC,-0.04
KBED,01/03/2014 05:31 UTC,-0.4
KBED,01/03/2014 05:56 UTC,-0.94
KBED,01/03/2014 06:31 UTC,-0.4
KBED,01/03/2014 06:56 UTC,-0.94
KBED,01/03/2014 07:19 UTC,-0.4
KBED,01/03/2014 07:33 UTC,-0.4
KBED,01/03/2014 07:48 UTC,-0.4
KBED,01/03/2014 07:56 UTC,-0.04
KBED,01/03/2014 08:46 UTC,-0.4
KBED,01/03/2014 08:56 UTC,-0.04
KBED,01/03/2014 09:56 UTC,1.04
KBED,01/03/2014 10:32 UTC,1.4
KBED,01/03/2014 10:56 UTC,1.94
KBED,01/03/2014 11:10 UTC,1.4
KBED,01/03/2014 11:25 UTC,3.2
KBED,01/03/2014 11:56 UTC,3.02
KBED,01/03/2014 12:04 UTC,3.2
KBED,01/03/2014 12:15 UTC,3.2
KBED,01/03/2014 12:53 UTC,3.2
KBED,01/03/2014 12:56 UTC,3.92
KBED,01/03/2014 13:01 UTC,3.2
KBED,01/03/2014 13:56 UTC,3.92
KBED,01/03/2014 14:03 UTC,3.2
KBED,01/03/2014 14:56 UTC,6.08
KBED,01/03/2014 15:07 UTC,6.8
KBED,01/03/2014 15:41 UTC,8.6
KBED,01/03/2014 15:45 UTC,8.6
KBED,01/03/2014 15:56 UTC,8.06
KBED,01/03/2014 16:41 UTC,10.4
KBED,01/03/2014 16:56 UTC,10.04
KBED,01/03/2014 17:56 UTC,10.94
KBED,01/03/2014 18:56 UTC,12.02
KBED,01/03/2014 19:56 UTC,12.02
KBED,01/03/2014 20:56 UTC,10.04
KBED,01/03/2014 21:56 UTC,6.98
KBED,01/03/2014 22:56 UTC,6.08
KBED,01/03/2014 23:56 UTC,3.92
KBED,01/04/2014 00:56 UTC,3.02
KBED,01/04/2014 01:56 UTC,1.04
KBED,01/04/2014 02:56 UTC,-0.04
KBED,01/04/2014 03:56 UTC,-2.02
KBED,01/04/2014 04:56 UTC,-5.98
KBED,01/04/2014 05:56 UTC,-7.06
KBED,01/04/2014 06:56 UTC,-9.94
KBED,01/04/2014 07:56 UTC,-11.02
KBED,01/04/2014 08:56 UTC,-9.94
KBED,01/04/2014 09:56 UTC,-11.92
KBED,01/04/2014 10:54 UTC,-11.2
KBED,01/04/2014 10:56 UTC,-9.94
KBED,01/04/2014 11:04 UTC,-11.2
KBED,01/04/2014 11:56 UTC,-9.94
KBED,01/04/2014 12:56 UTC,-9.04
KBED,01/04/2014 13:56 UTC,1.94
KBED,01/04/2014 14:56 UTC,6.08
KBED,01/04/2014 15:56 UTC,12.02
KBED,01/04/2014 16:56 UTC,17.06
KBED,01/04/2014 17:56 UTC,19.94
KBED,01/04/2014 18:56 UTC,21.92
KBED,01/04/2014 19:56 UTC,23.0
KBED,01/04/2014 20:56 UTC,23.0
KBED,01/04/2014 21:56 UTC,23.0
KBED,01/04/2014 22:56 UTC,23.0
KBED,01/04/2014 23:56 UTC,21.02
KBED,01/05/2014 00:56 UTC,24.08
KBED,01/05/2014 01:56 UTC,24.08
KBED,01/05/2014 02:56 UTC,24.08
KBED,01/05/2014 03:56 UTC,24.98
KBED,01/05/2014 04:56 UTC,24.98
KBED,01/05/2014 05:56 UTC,24.98
KBED,01/05/2014 06:56 UTC,24.08
KBED,01/05/2014 07:56 UTC,23.0
KBED,01/05/2014 08:56 UTC,23.0
KBED,01/05/2014 09:56 UTC,17.96
KBED,01/05/2014 10:56 UTC,10.94
KBED,01/05/2014 11:56 UTC,8.96
KBED,01/05/2014 12:56 UTC,8.06
KBED,01/05/2014 13:56 UTC,14.0
KBED,01/05/2014 14:56 UTC,24.08
KBED,01/05/2014 15:56 UTC,28.04
KBED,01/05/2014 16:56 UTC,30.92
KBED,01/05/2014 17:56 UTC,33.08
KBED,01/05/2014 18:56 UTC,35.06
KBED,01/05/2014 19:56 UTC,37.04
KBED,01/05/2014 20:56 UTC,37.04
KBED,01/05/2014 21:33 UTC,35.6
KBED,01/05/2014 21:48 UTC,33.8
KBED,01/05/2014 21:56 UTC,33.98
KBED,01/05/2014 22:03 UTC,33.8
KBED,01/05/2014 22:11 UTC,33.8
KBED,01/05/2014 22:14 UTC,33.8
KBED,01/05/2014 22:21 UTC,33.8
KBED,01/05/2014 22:56 UTC,33.08
KBED,01/05/2014 23:45 UTC,33.8
KBED,01/05/2014 23:56 UTC,33.08
KBED,01/06/2014 00:04 UTC,32.0
KBED,01/06/2014 00:18 UTC,33.8
KBED,01/06/2014 00:42 UTC,33.8
KBED,01/06/2014 00:54 UTC,32.0
KBED,01/06/2014 00:56 UTC,32.0
KBED,01/06/2014 01:03 UTC,33.8
KBED,01/06/2014 01:25 UTC,33.8
KBED,01/06/2014 01:32 UTC,33.8
KBED,01/06/2014 01:56 UTC,33.08
KBED,01/06/2014 02:07 UTC,33.8
KBED,01/06/2014 02:56 UTC,33.08
KBED,01/06/2014 03:32 UTC,33.8
KBED,01/06/2014 03:53 UTC,33.8
KBED,01/06/2014 03:56 UTC,33.98
KBED,01/06/2014 04:56 UTC,35.06
KBED,01/06/2014 05:32 UTC,33.8
KBED,01/06/2014 05:56 UTC,35.06
KBED,01/06/2014 06:53 UTC,33.8
KBED,01/06/2014 06:56 UTC,33.08
KBED,01/06/2014 07:07 UTC,33.8
KBED,01/06/2014 07:56 UTC,33.98
KBED,01/06/2014 08:16 UTC,33.8
KBED,01/06/2014 08:56 UTC,33.08
KBED,01/06/2014 09:29 UTC,33.8
KBED,01/06/2014 09:49 UTC,33.8
KBED,01/06/2014 09:56 UTC,33.98
KBED,01/06/2014 10:30 UTC,37.4
KBED,01/06/2014 10:43 UTC,35.6
KBED,01/06/2014 10:56 UTC,35.06
KBED,01/06/2014 11:36 UTC,35.6
KBED,01/06/2014 11:56 UTC,46.04
KBED,01/06/2014 12:12 UTC,50.0
KBED,01/06/2014 12:56 UTC,53.06
KBED,01/06/2014 13:56 UTC,53.96
KBED,01/06/2014 14:03 UTC,53.6
KBED,01/06/2014 14:21 UTC,55.4
KBED,01/06/2014 14:56 UTC,53.96
KBED,01/06/2014 15:08 UTC,55.4
KBED,01/06/2014 15:20 UTC,55.4
KBED,01/06/2014 15:34 UTC,55.4
KBED,01/06/2014 15:56 UTC,55.94
KBED,01/06/2014 16:19 UTC,55.4
KBED,01/06/2014 16:46 UTC,57.2
KBED,01/06/2014 16:56 UTC,57.92
KBED,01/06/2014 17:03 UTC,57.2
KBED,01/06/2014 17:40 UTC,57.2
KBED,01/06/2014 17:56 UTC,55.94
KBED,01/06/2014 18:56 UTC,51.98
KBED,01/06/2014 19:03 UTC,51.8
KBED,01/06/2014 19:26 UTC,50.0
