ID = KBED	TMP ¡ F
1-1-2013 0:56 EST	32
1-1-2013 1:56 EST	33.1
1-1-2013 2:56 EST	34
1-1-2013 3:56 EST	34
1-1-2013 4:56 EST	34
1-1-2013 5:56 EST	35.1
1-1-2013 6:56 EST	34
1-1-2013 7:56 EST	35.1
1-1-2013 8:56 EST	35.1
1-1-2013 9:56 EST	35.1
1-1-2013 10:56 EST	34
1-1-2013 11:56 EST	33.1
1-1-2013 12:56 EST	33.1
1-1-2013 13:56 EST	32
1-1-2013 14:56 EST	30.9
1-1-2013 15:56 EST	30
1-1-2013 16:56 EST	28.9
1-1-2013 17:56 EST	28
1-1-2013 18:56 EST	24.1
1-1-2013 19:56 EST	21.9
1-1-2013 20:56 EST	21
1-1-2013 21:56 EST	18
1-1-2013 22:56 EST	16
1-1-2013 23:56 EST	16
1-2-2013 0:56 EST	15.1
1-2-2013 1:56 EST	14
1-2-2013 2:56 EST	12.9
1-2-2013 3:56 EST	10.9
1-2-2013 4:56 EST	10.9
1-2-2013 5:56 EST	12
1-2-2013 6:56 EST	10.9
1-2-2013 7:56 EST	9
1-2-2013 8:56 EST	18
1-2-2013 9:56 EST	21.9
1-2-2013 10:56 EST	25
1-2-2013 11:56 EST	27
1-2-2013 12:56 EST	27
1-2-2013 13:56 EST	27
1-2-2013 14:56 EST	26.1
1-2-2013 15:56 EST	26.1
1-2-2013 16:56 EST	23
1-2-2013 17:56 EST	21.9
1-2-2013 18:56 EST	19.9
1-2-2013 19:56 EST	19
1-2-2013 20:56 EST	16
1-2-2013 21:56 EST	14
1-2-2013 22:56 EST	10.9
1-2-2013 23:56 EST	10
1-3-2013 0:56 EST	8.1
1-3-2013 1:56 EST	6.1
1-3-2013 2:56 EST	6.1
1-3-2013 3:56 EST	3.9
1-3-2013 4:56 EST	3
1-3-2013 5:56 EST	1.9
1-3-2013 6:56 EST	1.9
1-3-2013 7:56 EST	1.9
1-3-2013 8:56 EST	6.1
1-3-2013 9:56 EST	10.9
1-3-2013 10:56 EST	15.1
1-3-2013 11:35 EST	17.6
1-3-2013 11:56 EST	18
1-3-2013 12:56 EST	19.9
1-3-2013 13:56 EST	23
1-3-2013 14:56 EST	23
1-3-2013 15:56 EST	21.9
1-3-2013 16:56 EST	21
1-3-2013 17:56 EST	18
1-3-2013 18:56 EST	14
1-3-2013 19:56 EST	14
1-3-2013 20:56 EST	15.1
1-3-2013 21:56 EST	12.9
1-3-2013 22:56 EST	14
1-3-2013 23:56 EST	12.9
1-4-2013 0:56 EST	12
1-4-2013 1:56 EST	9
1-4-2013 2:56 EST	9
1-4-2013 3:56 EST	12
1-4-2013 4:56 EST	17.1
1-4-2013 5:56 EST	19
1-4-2013 6:56 EST	21.9
1-4-2013 7:56 EST	24.1
1-4-2013 8:56 EST	27
1-4-2013 9:56 EST	30.9
1-4-2013 10:56 EST	33.1
1-4-2013 11:56 EST	35.1
1-4-2013 12:56 EST	35.1
1-4-2013 13:56 EST	36
1-4-2013 14:56 EST	36
1-4-2013 15:56 EST	35.1
1-4-2013 16:56 EST	35.1
1-4-2013 17:56 EST	34
1-4-2013 18:56 EST	32
1-4-2013 19:56 EST	30.9
1-4-2013 20:56 EST	30
1-4-2013 21:56 EST	30
1-4-2013 22:56 EST	30.9
1-4-2013 23:56 EST	30
1-5-2013 0:56 EST	30
1-5-2013 1:56 EST	30.9
1-5-2013 2:56 EST	33.1
1-5-2013 3:56 EST	32
1-5-2013 4:56 EST	32
1-5-2013 5:56 EST	30.9
1-5-2013 6:56 EST	32
1-5-2013 7:56 EST	33.1
1-5-2013 8:56 EST	35.1
1-5-2013 9:56 EST	37
1-5-2013 10:56 EST	39
1-5-2013 11:56 EST	39
1-5-2013 12:56 EST	39.9
1-5-2013 13:56 EST	39
1-5-2013 14:56 EST	39
1-5-2013 15:56 EST	37.9
1-5-2013 16:56 EST	33.1
1-5-2013 17:56 EST	27
1-5-2013 18:56 EST	24.1
1-5-2013 19:56 EST	19.9
1-5-2013 20:56 EST	19.9
1-5-2013 21:56 EST	17.1
1-5-2013 22:56 EST	19.9
1-5-2013 23:56 EST	19
1-6-2013 0:56 EST	21
1-6-2013 1:56 EST	21.9
1-6-2013 2:56 EST	21.9
1-6-2013 3:56 EST	24.1
1-6-2013 4:56 EST	25
1-6-2013 5:56 EST	25
1-6-2013 6:56 EST	26.1
1-6-2013 7:56 EST	28
1-6-2013 8:56 EST	30
1-6-2013 9:56 EST	33.1
1-6-2013 10:56 EST	36
1-6-2013 11:56 EST	37.9
1-6-2013 12:56 EST	39.9
1-6-2013 13:56 EST	42.1
1-6-2013 14:56 EST	41
1-6-2013 15:56 EST	37.9
1-6-2013 16:56 EST	35.1
1-6-2013 17:56 EST	30
1-6-2013 18:56 EST	28.9
1-6-2013 19:56 EST	30
1-6-2013 20:56 EST	30
1-6-2013 21:56 EST	28
1-6-2013 22:56 EST	30
1-6-2013 23:56 EST	30
1-7-2013 0:56 EST	28.9
1-7-2013 1:56 EST	30.9
1-7-2013 2:56 EST	30
1-7-2013 3:56 EST	30
1-7-2013 4:56 EST	26.1
1-7-2013 5:56 EST	23
1-7-2013 6:56 EST	27
1-7-2013 7:56 EST	28
1-7-2013 8:56 EST	34
1-7-2013 9:17 EST	35.6
1-7-2013 9:56 EST	36
1-7-2013 10:56 EST	36
1-7-2013 11:56 EST	37
1-7-2013 12:56 EST	36
1-7-2013 13:56 EST	37
1-7-2013 14:56 EST	36
1-7-2013 15:56 EST	34
1-7-2013 16:56 EST	30
1-7-2013 17:56 EST	25
1-7-2013 18:56 EST	23
1-7-2013 19:56 EST	21
1-7-2013 20:56 EST	19.9
1-7-2013 21:56 EST	19.9
1-7-2013 22:56 EST	18
1-7-2013 23:56 EST	21.9
1-8-2013 0:56 EST	26.1
1-8-2013 1:56 EST	25
1-8-2013 2:56 EST	24.1
1-8-2013 3:56 EST	27
1-8-2013 4:56 EST	26.1
1-8-2013 5:56 EST	27
1-8-2013 6:56 EST	32
1-8-2013 7:56 EST	33.1
1-8-2013 8:56 EST	36
1-8-2013 9:56 EST	37.9
1-8-2013 10:56 EST	39.9
1-8-2013 11:56 EST	43
1-8-2013 12:56 EST	45
1-8-2013 13:56 EST	44.1
1-8-2013 14:56 EST	45
1-8-2013 15:56 EST	43
1-8-2013 16:56 EST	39
1-8-2013 17:56 EST	37
1-8-2013 18:56 EST	30
1-8-2013 19:56 EST	28
1-8-2013 20:56 EST	30
1-8-2013 21:56 EST	28
1-8-2013 22:56 EST	25
1-8-2013 23:56 EST	25
1-9-2013 0:56 EST	24.1
1-9-2013 1:56 EST	25
1-9-2013 2:56 EST	26.1
1-9-2013 3:56 EST	25
1-9-2013 4:56 EST	23
1-9-2013 5:56 EST	21.9
1-9-2013 6:56 EST	19.9
1-9-2013 7:56 EST	19.9
1-9-2013 8:56 EST	24.1
1-9-2013 9:56 EST	28.9
1-9-2013 10:56 EST	32
1-9-2013 11:56 EST	35.1
1-9-2013 12:56 EST	39.9
1-9-2013 13:56 EST	41
1-9-2013 14:56 EST	41
1-9-2013 15:56 EST	43
1-9-2013 16:56 EST	41
1-9-2013 17:56 EST	42.1
1-9-2013 18:56 EST	42.1
1-9-2013 19:56 EST	41
1-9-2013 20:56 EST	42.1
1-9-2013 21:56 EST	42.1
1-9-2013 22:56 EST	43
1-9-2013 23:56 EST	44.1
1-10-2013 0:56 EST	43
1-10-2013 1:56 EST	44.1
1-10-2013 2:56 EST	41
1-10-2013 3:56 EST	41
1-10-2013 4:56 EST	41
1-10-2013 5:56 EST	39.9
1-10-2013 6:56 EST	37.9
1-10-2013 7:56 EST	39
1-10-2013 8:56 EST	39.9
1-10-2013 9:56 EST	42.1
1-10-2013 10:56 EST	44.1
1-10-2013 11:56 EST	45
1-10-2013 12:56 EST	46
1-10-2013 13:56 EST	46
1-10-2013 14:56 EST	46
1-10-2013 15:56 EST	43
1-10-2013 16:56 EST	39.9
1-10-2013 17:56 EST	37.9
1-10-2013 18:56 EST	37
1-10-2013 19:56 EST	36
1-10-2013 20:56 EST	33.1
1-10-2013 21:56 EST	30.9
1-10-2013 22:56 EST	30.9
1-10-2013 23:56 EST	28
1-11-2013 0:56 EST	28
1-11-2013 1:56 EST	25
1-11-2013 2:56 EST	21.9
1-11-2013 3:56 EST	21.9
1-11-2013 4:56 EST	21.9
1-11-2013 5:56 EST	23
1-11-2013 6:56 EST	23
1-11-2013 7:56 EST	24.1
1-11-2013 8:56 EST	28
1-11-2013 9:56 EST	33.1
1-11-2013 10:56 EST	36
1-11-2013 11:56 EST	39
1-11-2013 12:56 EST	37
1-11-2013 13:56 EST	37.9
1-11-2013 14:56 EST	37.9
1-11-2013 15:56 EST	37
1-11-2013 16:56 EST	36
1-11-2013 17:56 EST	34
1-11-2013 18:34 EST	35.6
1-11-2013 18:56 EST	37
1-11-2013 19:56 EST	37
1-11-2013 20:03 EST	37.4
1-11-2013 20:56 EST	36
1-11-2013 21:11 EST	35.6
1-11-2013 21:56 EST	36
1-11-2013 22:36 EST	37.4
1-11-2013 22:41 EST	37.4
1-11-2013 22:56 EST	37
1-11-2013 23:12 EST	37.4
1-11-2013 23:44 EST	37.4
1-11-2013 23:56 EST	37
1-12-2013 0:08 EST	37.4
1-12-2013 0:18 EST	37.4
1-12-2013 0:56 EST	37
1-12-2013 1:07 EST	37.4
1-12-2013 1:30 EST	37.4
1-12-2013 1:56 EST	37
1-12-2013 2:56 EST	37.9
1-12-2013 3:56 EST	37.9
1-12-2013 4:56 EST	37
1-12-2013 5:32 EST	35.6
1-12-2013 5:47 EST	35.6
1-12-2013 5:53 EST	35.6
1-12-2013 5:56 EST	36
1-12-2013 6:24 EST	37.4
1-12-2013 6:56 EST	37
1-12-2013 7:03 EST	37.4
1-12-2013 7:21 EST	37.4
1-12-2013 7:54 EST	37.4
1-12-2013 7:56 EST	37
1-12-2013 8:03 EST	35.6
1-12-2013 8:11 EST	37.4
1-12-2013 8:56 EST	37
1-12-2013 9:44 EST	37.4
1-12-2013 9:52 EST	37.4
1-12-2013 9:56 EST	37.9
1-12-2013 10:03 EST	37.4
1-12-2013 10:20 EST	37.4
1-12-2013 10:56 EST	39
1-12-2013 11:40 EST	39.2
1-12-2013 11:56 EST	39.9
1-12-2013 12:56 EST	39.9
1-12-2013 13:15 EST	39.2
1-12-2013 13:51 EST	39.2
1-12-2013 13:56 EST	39.9
1-12-2013 14:03 EST	39.2
1-12-2013 14:22 EST	39.2
1-12-2013 14:56 EST	41
1-12-2013 15:56 EST	39.9
1-12-2013 16:56 EST	39.9
1-12-2013 17:39 EST	39.2
1-12-2013 17:51 EST	39.2
1-12-2013 17:56 EST	39.9
1-12-2013 18:21 EST	39.2
1-12-2013 18:32 EST	39.2
1-12-2013 18:56 EST	39
1-12-2013 19:19 EST	39.2
1-12-2013 19:40 EST	39.2
1-12-2013 19:56 EST	39
1-12-2013 20:45 EST	39.2
1-12-2013 20:56 EST	39
1-12-2013 21:03 EST	37.4
1-12-2013 21:38 EST	39.2
1-12-2013 21:56 EST	39
1-12-2013 22:26 EST	39.2
