ID = KBED	TMP ¡ F
1-1-2009 0:56 EST	6.1
1-1-2009 1:56 EST	6.1
1-1-2009 2:56 EST	5
1-1-2009 3:56 EST	5
1-1-2009 4:56 EST	3.9
1-1-2009 5:56 EST	3.9
1-1-2009 6:56 EST	3
1-1-2009 7:56 EST	5
1-1-2009 8:56 EST	7
1-1-2009 9:56 EST	9
1-1-2009 10:56 EST	12
1-1-2009 11:56 EST	12.9
1-1-2009 12:56 EST	15.1
1-1-2009 13:56 EST	16
1-1-2009 14:56 EST	17.1
1-1-2009 15:56 EST	18
1-1-2009 16:56 EST	17.1
1-1-2009 17:56 EST	16
1-1-2009 18:56 EST	15.1
1-1-2009 19:56 EST	14
1-1-2009 20:56 EST	12
1-1-2009 21:56 EST	12
1-1-2009 22:56 EST	12.9
1-1-2009 23:56 EST	12
1-2-2009 0:56 EST	12
1-2-2009 1:56 EST	10
1-2-2009 2:56 EST	10.9
1-2-2009 3:56 EST	12
1-2-2009 4:56 EST	10.9
1-2-2009 5:56 EST	12
1-2-2009 6:56 EST	8.1
1-2-2009 7:56 EST	10
1-2-2009 8:56 EST	15.1
1-2-2009 9:56 EST	17.1
1-2-2009 10:56 EST	19.9
1-2-2009 11:56 EST	24.1
1-2-2009 12:56 EST	27
1-2-2009 13:56 EST	30.9
1-2-2009 14:56 EST	32
1-2-2009 15:56 EST	30.9
1-2-2009 16:56 EST	30.9
1-2-2009 17:56 EST	30
1-2-2009 18:56 EST	28.9
1-2-2009 19:56 EST	27
1-2-2009 20:56 EST	26.1
1-2-2009 21:56 EST	26.1
1-2-2009 22:56 EST	24.1
1-2-2009 23:56 EST	23
1-3-2009 0:56 EST	23
1-3-2009 1:56 EST	27
1-3-2009 2:56 EST	27
1-3-2009 3:56 EST	27
1-3-2009 4:56 EST	27
1-3-2009 5:56 EST	26.1
1-3-2009 6:56 EST	25
1-3-2009 7:56 EST	26.1
1-3-2009 8:56 EST	30
1-3-2009 9:56 EST	30.9
1-3-2009 10:56 EST	30.9
1-3-2009 11:56 EST	32
1-3-2009 12:56 EST	32
1-3-2009 13:56 EST	32
1-3-2009 14:56 EST	32
1-3-2009 15:56 EST	30.9
1-3-2009 16:56 EST	30
1-3-2009 17:56 EST	28
1-3-2009 18:56 EST	28
1-3-2009 19:56 EST	27
1-3-2009 20:56 EST	26.1
1-3-2009 21:56 EST	25
1-3-2009 22:56 EST	23
1-3-2009 23:56 EST	21.9
1-4-2009 0:56 EST	21.9
1-4-2009 1:56 EST	21.9
1-4-2009 2:56 EST	19.9
1-4-2009 3:56 EST	19.9
1-4-2009 4:56 EST	19.9
1-4-2009 5:56 EST	19
1-4-2009 6:56 EST	19
1-4-2009 7:56 EST	19.9
1-4-2009 8:56 EST	21.9
1-4-2009 9:56 EST	25
1-4-2009 10:56 EST	28.9
